symbol,time,open,high,low,close,volume
ETH-EUR,2024-01-27T13:35:00,2089.97,2089.97,2089.94,2089.94,0.07025323
ETH-EUR,2024-01-27T13:34:00,2090.06,2090.06,2090.0,2090.0,0.01068851
ETH-EUR,2024-01-27T13:33:00,2090.43,2090.43,2089.77,2090.08,0.18313454
ETH-EUR,2024-01-27T13:32:00,2089.52,2090.6,2089.52,2090.29,0.45933682
ETH-EUR,2024-01-27T13:31:00,2089.7,2089.7,2089.06,2089.56,0.47532843
ETH-EUR,2024-01-27T13:30:00,2089.53,2090.42,2089.22,2090.42,0.3674036
ETH-EUR,2024-01-27T13:29:00,2089.59,2089.62,2089.57,2089.57,0.19518776
ETH-EUR,2024-01-27T13:28:00,2090.4,2090.4,2089.87,2090.04,0.49325128
ETH-EUR,2024-01-27T13:27:00,2090.66,2090.7,2089.81,2090.7,7.67120646
ETH-EUR,2024-01-27T13:26:00,2090.65,2090.65,2090.32,2090.32,0.0037977
ETH-EUR,2024-01-27T13:25:00,2090.72,2090.72,2090.51,2090.51,0.04620137
ETH-EUR,2024-01-27T13:23:00,2090.94,2091.21,2090.54,2091.21,2.56310087
ETH-EUR,2024-01-27T13:22:00,2090.4,2090.56,2089.91,2090.44,0.48830654
ETH-EUR,2024-01-27T13:21:00,2090.2,2090.4,2089.57,2090.4,0.33120712
ETH-EUR,2024-01-27T13:20:00,2090.45,2090.67,2089.74,2089.74,0.60418532
ETH-EUR,2024-01-27T13:18:00,2090.31,2090.62,2090.31,2090.62,0.04667026
ETH-EUR,2024-01-27T13:17:00,2090.46,2090.46,2089.82,2090.22,0.86749056
ETH-EUR,2024-01-27T13:16:00,2090.08,2090.66,2089.86,2090.44,1.27366009
ETH-EUR,2024-01-27T13:15:00,2089.31,2090.25,2089.31,2089.63,0.67978228
ETH-EUR,2024-01-27T13:14:00,2089.23,2089.9,2089.23,2089.9,0.08986344
ETH-EUR,2024-01-27T13:13:00,2090.13,2090.13,2089.18,2089.26,0.71697381
ETH-EUR,2024-01-27T13:12:00,2089.69,2090.15,2089.26,2090.13,0.35908151
ETH-EUR,2024-01-27T13:11:00,2090.43,2090.45,2089.59,2089.59,0.61426695
ETH-EUR,2024-01-27T13:10:00,2090.3,2090.74,2089.9,2090.59,0.42137013
ETH-EUR,2024-01-27T13:09:00,2089.47,2089.8,2089.47,2089.8,0.82755739
ETH-EUR,2024-01-27T13:08:00,2089.88,2090.05,2089.37,2090.05,0.5361819
ETH-EUR,2024-01-27T13:07:00,2089.7,2089.95,2089.7,2089.95,2.92812718
ETH-EUR,2024-01-27T13:06:00,2089.48,2089.98,2089.06,2089.66,1.21585068
ETH-EUR,2024-01-27T13:05:00,2088.36,2088.84,2088.36,2088.44,0.40831407
ETH-EUR,2024-01-27T13:04:00,2088.82,2088.84,2088.79,2088.84,0.12311278
ETH-EUR,2024-01-27T13:03:00,2088.05,2089.37,2088.05,2089.37,0.19387913
ETH-EUR,2024-01-27T13:02:00,2087.31,2087.8,2087.1,2087.77,0.17698383
ETH-EUR,2024-01-27T13:01:00,2087.72,2087.75,2087.14,2087.36,1.08051583
ETH-EUR,2024-01-27T13:00:00,2087.7,2088.22,2087.2,2087.34,2.95715382
ETH-EUR,2024-01-27T12:59:00,2089.15,2089.15,2088.08,2088.17,0.01265483
ETH-EUR,2024-01-27T12:58:00,2088.96,2089.7,2088.96,2089.7,0.41591657
ETH-EUR,2024-01-27T12:57:00,2087.68,2089.12,2087.68,2089.03,1.02558407
ETH-EUR,2024-01-27T12:56:00,2088.37,2088.37,2087.93,2088.22,1.83193449
ETH-EUR,2024-01-27T12:55:00,2087.81,2088.37,2087.8,2088.37,1.01856522
ETH-EUR,2024-01-27T12:54:00,2087.91,2088.25,2087.41,2088.25,1.14891417
ETH-EUR,2024-01-27T12:53:00,2087.07,2087.87,2087.07,2087.87,0.30556094
ETH-EUR,2024-01-27T12:52:00,2087.0,2087.47,2086.4,2087.11,3.18734597
ETH-EUR,2024-01-27T12:51:00,2088.55,2088.55,2087.0,2087.0,0.40289331
ETH-EUR,2024-01-27T12:50:00,2088.26,2088.4,2087.85,2088.4,2.69092695
ETH-EUR,2024-01-27T12:49:00,2088.6,2088.81,2088.19,2088.26,1.65808082
ETH-EUR,2024-01-27T12:48:00,2088.94,2088.94,2088.15,2088.15,1.39692211
ETH-EUR,2024-01-27T12:47:00,2088.9,2089.17,2088.34,2088.94,1.28561252
ETH-EUR,2024-01-27T12:46:00,2088.62,2088.68,2087.87,2088.68,0.15307205
ETH-EUR,2024-01-27T12:45:00,2089.14,2089.32,2088.08,2088.26,0.64489372
ETH-EUR,2024-01-27T12:44:00,2089.3,2089.35,2088.92,2088.92,0.24915743
ETH-EUR,2024-01-27T12:43:00,2088.79,2089.3,2088.79,2089.3,0.09857099
ETH-EUR,2024-01-27T12:42:00,2089.04,2089.32,2088.86,2089.12,0.08145458
ETH-EUR,2024-01-27T12:41:00,2089.13,2089.73,2089.11,2089.53,0.15849103
ETH-EUR,2024-01-27T12:40:00,2089.39,2089.91,2089.26,2089.41,0.51866355
ETH-EUR,2024-01-27T12:39:00,2089.87,2090.32,2089.39,2090.03,0.5731004
ETH-EUR,2024-01-27T12:38:00,2090.24,2090.24,2089.6,2089.91,0.45215234
ETH-EUR,2024-01-27T12:37:00,2091.08,2091.41,2090.88,2091.41,1.15417773
ETH-EUR,2024-01-27T12:36:00,2090.19,2090.72,2090.17,2090.6,1.46209003
ETH-EUR,2024-01-27T12:35:00,2090.18,2091.14,2090.18,2090.64,1.42695088
ETH-EUR,2024-01-27T12:34:00,2090.78,2090.78,2090.2,2090.2,0.04887183
ETH-EUR,2024-01-27T12:33:00,2091.24,2091.74,2090.71,2090.71,11.50143533
ETH-EUR,2024-01-27T12:32:00,2091.16,2091.16,2090.47,2090.47,0.02728441
ETH-EUR,2024-01-27T12:31:00,2090.85,2091.0,2090.67,2090.67,0.07625271
ETH-EUR,2024-01-27T12:30:00,2090.16,2090.84,2090.16,2090.84,0.05261314
ETH-EUR,2024-01-27T12:29:00,2090.14,2090.69,2090.1,2090.69,0.18119963
ETH-EUR,2024-01-27T12:28:00,2089.79,2090.14,2089.7,2090.14,0.1068147
ETH-EUR,2024-01-27T12:27:00,2089.44,2089.63,2089.44,2089.63,0.03482038
ETH-EUR,2024-01-27T12:26:00,2089.93,2089.93,2089.2,2089.2,1.31593453
ETH-EUR,2024-01-27T12:25:00,2090.02,2090.06,2089.88,2089.88,0.23622389
ETH-EUR,2024-01-27T12:24:00,2089.78,2090.54,2089.78,2090.46,1.01835276
ETH-EUR,2024-01-27T12:23:00,2090.01,2090.1,2090.01,2090.1,0.06583023
ETH-EUR,2024-01-27T12:22:00,2091.96,2091.96,2090.41,2090.41,0.42739929
ETH-EUR,2024-01-27T12:21:00,2090.73,2091.5,2090.73,2091.5,0.1591791
ETH-EUR,2024-01-27T12:20:00,2090.8,2091.49,2090.8,2091.23,2.52752648
ETH-EUR,2024-01-27T12:19:00,2090.91,2090.91,2090.3,2090.3,0.03440544
ETH-EUR,2024-01-27T12:18:00,2090.12,2090.51,2090.12,2090.3,7.7985513
ETH-EUR,2024-01-27T12:17:00,2092.22,2092.22,2090.22,2090.22,2.9807524
ETH-EUR,2024-01-27T12:16:00,2092.39,2092.39,2092.18,2092.18,0.34027041
ETH-EUR,2024-01-27T12:15:00,2092.33,2093.36,2092.33,2092.39,0.25380228
ETH-EUR,2024-01-27T12:14:00,2093.12,2093.12,2092.69,2092.69,0.65582421
ETH-EUR,2024-01-27T12:13:00,2093.18,2093.78,2093.18,2093.43,0.51796988
ETH-EUR,2024-01-27T12:12:00,2094.01,2094.01,2093.62,2093.73,1.08656007
ETH-EUR,2024-01-27T12:10:00,2093.43,2094.25,2093.43,2094.25,4.07122976
ETH-EUR,2024-01-27T12:09:00,2093.15,2093.91,2093.13,2093.91,2.08304389
ETH-EUR,2024-01-27T12:08:00,2092.34,2093.03,2092.34,2093.03,2.10589443
ETH-EUR,2024-01-27T12:07:00,2092.03,2092.85,2092.03,2092.85,0.37101588
ETH-EUR,2024-01-27T12:06:00,2091.99,2092.78,2091.99,2092.78,0.06545185
ETH-EUR,2024-01-27T12:05:00,2091.39,2091.39,2090.67,2090.67,0.01580118
ETH-EUR,2024-01-27T12:04:00,2091.01,2092.02,2091.01,2092.02,0.4435641
ETH-EUR,2024-01-27T12:03:00,2090.5,2091.42,2090.45,2091.42,0.2521989
ETH-EUR,2024-01-27T12:02:00,2089.42,2089.71,2089.36,2089.71,0.20343961
ETH-EUR,2024-01-27T12:01:00,2089.79,2089.8,2089.01,2089.64,0.25893487
ETH-EUR,2024-01-27T12:00:00,2089.27,2089.9,2089.27,2089.49,0.32891411
ETH-EUR,2024-01-27T11:59:00,2089.64,2089.71,2089.03,2089.04,1.07705305
ETH-EUR,2024-01-27T11:58:00,2090.76,2090.77,2089.35,2089.4,3.95785322
ETH-EUR,2024-01-27T11:57:00,2089.72,2090.82,2089.59,2090.82,0.72342909
ETH-EUR,2024-01-27T11:56:00,2090.96,2090.96,2090.3,2090.3,0.05101609
ETH-EUR,2024-01-27T11:55:00,2091.2,2091.75,2090.95,2090.95,1.06029669
ETH-EUR,2024-01-27T11:54:00,2091.41,2091.86,2091.19,2091.2,0.33752731
ETH-EUR,2024-01-27T11:53:00,2091.51,2092.25,2091.16,2092.25,1.58969446
ETH-EUR,2024-01-27T11:52:00,2091.12,2091.61,2090.96,2091.58,4.54502399
ETH-EUR,2024-01-27T11:51:00,2093.71,2093.71,2092.91,2092.96,3.35054094
ETH-EUR,2024-01-27T11:50:00,2092.48,2094.33,2092.48,2094.33,20.73459221
ETH-EUR,2024-01-27T11:49:00,2092.75,2093.09,2092.24,2093.09,2.82734919
ETH-EUR,2024-01-27T11:48:00,2093.14,2093.14,2092.57,2092.57,12.40357225
ETH-EUR,2024-01-27T11:47:00,2092.66,2092.91,2092.56,2092.56,0.56401719
ETH-EUR,2024-01-27T11:46:00,2091.77,2092.72,2091.67,2092.51,7.41550331
ETH-EUR,2024-01-27T11:45:00,2091.93,2092.6,2091.82,2091.82,1.99951055
ETH-EUR,2024-01-27T11:44:00,2092.03,2092.74,2091.99,2092.74,0.47312345
ETH-EUR,2024-01-27T11:43:00,2091.4,2092.45,2091.4,2092.45,2.17469105
ETH-EUR,2024-01-27T11:42:00,2090.35,2091.98,2090.35,2091.05,2.48071766
ETH-EUR,2024-01-27T11:41:00,2089.66,2090.35,2089.66,2089.75,0.83079468
ETH-EUR,2024-01-27T11:40:00,2089.35,2089.86,2089.35,2089.83,0.31857146
ETH-EUR,2024-01-27T11:39:00,2089.96,2089.96,2089.84,2089.84,0.05334306
ETH-EUR,2024-01-27T11:38:00,2090.16,2090.16,2089.35,2089.89,0.10786258
ETH-EUR,2024-01-27T11:37:00,2090.33,2090.33,2090.02,2090.02,0.11422029
ETH-EUR,2024-01-27T11:36:00,2090.69,2090.69,2089.59,2089.59,0.22674879
ETH-EUR,2024-01-27T11:35:00,2090.34,2090.47,2089.97,2089.97,0.01839871
ETH-EUR,2024-01-27T11:34:00,2089.44,2090.12,2089.44,2089.96,1.11729064
ETH-EUR,2024-01-27T11:33:00,2089.0,2089.32,2089.0,2089.11,0.36166103
ETH-EUR,2024-01-27T11:32:00,2088.3,2089.2,2088.3,2089.2,0.22640203
ETH-EUR,2024-01-27T11:31:00,2088.64,2088.95,2088.44,2088.95,0.0746952
ETH-EUR,2024-01-27T11:30:00,2088.7,2089.33,2088.7,2088.78,0.06496992
ETH-EUR,2024-01-27T11:29:00,2088.85,2088.85,2088.85,2088.85,0.00190039
ETH-EUR,2024-01-27T11:28:00,2088.35,2088.35,2087.83,2088.2,0.36591303
ETH-EUR,2024-01-27T11:27:00,2088.48,2088.64,2087.73,2087.73,0.166454
ETH-EUR,2024-01-27T11:26:00,2088.75,2088.75,2088.0,2088.41,0.13116358
ETH-EUR,2024-01-27T11:25:00,2089.3,2089.3,2088.31,2088.63,0.60065116
ETH-EUR,2024-01-27T11:24:00,2088.77,2089.81,2088.77,2089.81,0.77105122
ETH-EUR,2024-01-27T11:23:00,2088.98,2089.55,2088.71,2088.71,2.04754292
ETH-EUR,2024-01-27T11:22:00,2088.42,2088.99,2088.42,2088.98,0.41582045
ETH-EUR,2024-01-27T11:21:00,2088.49,2088.49,2088.17,2088.31,0.56917337
ETH-EUR,2024-01-27T11:20:00,2089.0,2089.0,2088.25,2088.76,0.27616032
ETH-EUR,2024-01-27T11:19:00,2089.19,2089.2,2088.55,2089.0,0.82281651
ETH-EUR,2024-01-27T11:18:00,2088.66,2088.66,2088.15,2088.65,0.97535901
ETH-EUR,2024-01-27T11:17:00,2088.36,2088.42,2087.88,2088.25,5.50871983
ETH-EUR,2024-01-27T11:16:00,2088.67,2088.92,2088.35,2088.35,0.05648778
ETH-EUR,2024-01-27T11:15:00,2088.68,2088.68,2087.76,2087.76,0.57114234
ETH-EUR,2024-01-27T11:14:00,2088.6,2088.8,2088.15,2088.62,1.16197856
ETH-EUR,2024-01-27T11:13:00,2088.8,2088.8,2088.35,2088.35,0.21162426
ETH-EUR,2024-01-27T11:12:00,2088.01,2088.85,2088.01,2088.79,0.68762617
ETH-EUR,2024-01-27T11:11:00,2088.24,2088.24,2087.7,2087.77,0.69548999
ETH-EUR,2024-01-27T11:10:00,2088.26,2088.55,2088.26,2088.55,0.23807288
ETH-EUR,2024-01-27T11:09:00,2088.48,2088.49,2087.92,2088.49,0.31233766
ETH-EUR,2024-01-27T11:08:00,2088.16,2088.5,2087.84,2088.01,0.0621309
ETH-EUR,2024-01-27T11:07:00,2087.55,2087.93,2087.1,2087.93,1.01884815
ETH-EUR,2024-01-27T11:06:00,2087.56,2087.91,2086.98,2086.98,0.31807386
ETH-EUR,2024-01-27T11:05:00,2087.59,2087.59,2086.17,2086.72,1.89927431
ETH-EUR,2024-01-27T11:04:00,2088.02,2088.04,2087.46,2087.46,0.04707268
ETH-EUR,2024-01-27T11:03:00,2088.24,2088.24,2087.37,2087.37,0.00148588
ETH-EUR,2024-01-27T11:02:00,2087.28,2088.43,2087.28,2088.43,0.22365492
ETH-EUR,2024-01-27T11:01:00,2086.11,2086.6,2086.11,2086.6,0.23147654
ETH-EUR,2024-01-27T21:00:00,2095.37,2095.9,2095.25,2095.8,0.35469911
ETH-EUR,2024-01-27T20:59:00,2095.68,2095.93,2095.11,2095.24,4.26645401
ETH-EUR,2024-01-27T20:58:00,2095.01,2095.73,2094.95,2095.67,0.85669909
ETH-EUR,2024-01-27T20:57:00,2094.57,2095.65,2094.57,2095.65,16.98508288
ETH-EUR,2024-01-27T20:56:00,2094.24,2094.55,2094.24,2094.49,0.6783781
ETH-EUR,2024-01-27T20:55:00,2093.92,2094.79,2093.92,2094.79,4.62236806
ETH-EUR,2024-01-27T20:54:00,2094.52,2094.64,2094.38,2094.64,0.28176371
ETH-EUR,2024-01-27T20:53:00,2095.0,2095.0,2094.52,2094.78,0.67362311
ETH-EUR,2024-01-27T20:52:00,2095.16,2095.16,2094.35,2094.55,0.173438
ETH-EUR,2024-01-27T20:51:00,2094.74,2095.05,2093.97,2095.02,0.48539627
ETH-EUR,2024-01-27T20:50:00,2093.77,2094.9,2093.76,2094.9,0.72914843
ETH-EUR,2024-01-27T20:49:00,2094.35,2094.43,2093.79,2094.29,0.17632106
ETH-EUR,2024-01-27T20:48:00,2094.0,2094.68,2094.0,2094.37,1.88514143
ETH-EUR,2024-01-27T20:47:00,2094.55,2094.99,2094.06,2094.62,0.58479182
ETH-EUR,2024-01-27T20:46:00,2094.39,2094.43,2094.26,2094.32,0.29363412
ETH-EUR,2024-01-27T20:45:00,2095.25,2096.26,2094.99,2094.99,0.37415794
ETH-EUR,2024-01-27T20:44:00,2095.01,2095.46,2094.64,2095.46,3.3683888
ETH-EUR,2024-01-27T20:43:00,2096.44,2096.44,2095.41,2095.81,1.89912244
ETH-EUR,2024-01-27T20:42:00,2097.49,2097.49,2095.64,2096.03,0.70967883
ETH-EUR,2024-01-27T20:41:00,2097.59,2097.63,2097.49,2097.49,1.48039086
ETH-EUR,2024-01-27T20:40:00,2098.46,2098.72,2097.81,2098.03,0.31620663
ETH-EUR,2024-01-27T20:39:00,2098.49,2098.93,2098.39,2098.91,1.63653909
ETH-EUR,2024-01-27T20:38:00,2097.81,2099.46,2097.52,2098.79,7.30756047
ETH-EUR,2024-01-27T20:37:00,2097.28,2097.93,2096.76,2097.87,0.1922592
ETH-EUR,2024-01-27T20:36:00,2095.76,2096.92,2095.66,2096.92,5.09222862
ETH-EUR,2024-01-27T20:35:00,2095.36,2095.83,2095.17,2095.83,0.13139995
ETH-EUR,2024-01-27T20:34:00,2095.5,2095.5,2095.17,2095.26,0.36194399
ETH-EUR,2024-01-27T20:33:00,2094.89,2095.68,2094.89,2095.59,0.38136574
ETH-EUR,2024-01-27T20:32:00,2095.19,2095.2,2094.25,2094.89,1.7378789
ETH-EUR,2024-01-27T20:31:00,2094.94,2095.17,2094.59,2094.59,0.43073473
ETH-EUR,2024-01-27T20:30:00,2095.53,2095.55,2095.22,2095.55,0.24910741
ETH-EUR,2024-01-27T20:29:00,2095.62,2096.21,2095.61,2096.21,0.25143912
ETH-EUR,2024-01-27T20:28:00,2096.36,2096.44,2096.08,2096.08,0.61492176
ETH-EUR,2024-01-27T20:27:00,2096.01,2096.07,2095.54,2096.06,0.81679673
ETH-EUR,2024-01-27T20:26:00,2096.76,2096.76,2096.01,2096.02,0.39899381
ETH-EUR,2024-01-27T20:25:00,2095.61,2097.43,2095.6,2096.99,2.20578421
ETH-EUR,2024-01-27T20:24:00,2096.1,2096.23,2095.8,2096.23,2.08127764
ETH-EUR,2024-01-27T20:23:00,2095.63,2096.21,2095.63,2095.72,0.58690937
ETH-EUR,2024-01-27T20:22:00,2096.56,2096.56,2095.65,2095.68,0.46143577
ETH-EUR,2024-01-27T20:21:00,2096.44,2096.63,2095.96,2096.47,0.97924925
ETH-EUR,2024-01-27T20:20:00,2096.73,2096.92,2095.89,2095.89,2.39540434
ETH-EUR,2024-01-27T20:19:00,2096.1,2096.58,2095.98,2096.58,0.6165417
ETH-EUR,2024-01-27T20:18:00,2095.77,2096.29,2095.5,2095.71,0.68540224
ETH-EUR,2024-01-27T20:17:00,2096.94,2096.94,2095.76,2095.76,0.72598487
ETH-EUR,2024-01-27T20:16:00,2096.86,2096.97,2096.28,2096.35,0.02039718
ETH-EUR,2024-01-27T20:15:00,2095.14,2096.64,2095.14,2096.07,1.67941342
ETH-EUR,2024-01-27T20:14:00,2095.31,2095.69,2095.06,2095.64,0.23604375
ETH-EUR,2024-01-27T20:13:00,2094.99,2094.99,2094.31,2094.92,0.14051209
ETH-EUR,2024-01-27T20:12:00,2095.34,2095.34,2094.7,2094.7,1.36914911
ETH-EUR,2024-01-27T20:11:00,2095.67,2095.76,2095.06,2095.6,0.65419654
ETH-EUR,2024-01-27T20:10:00,2095.25,2096.3,2095.25,2095.69,0.25484884
ETH-EUR,2024-01-27T20:09:00,2097.02,2097.02,2095.4,2095.7,1.30718134
ETH-EUR,2024-01-27T20:08:00,2096.37,2097.14,2096.1,2097.14,0.42415898
ETH-EUR,2024-01-27T20:07:00,2096.62,2096.82,2096.16,2096.33,0.66156588
ETH-EUR,2024-01-27T20:06:00,2096.07,2096.58,2096.07,2096.41,0.50147089
ETH-EUR,2024-01-27T20:05:00,2095.89,2096.61,2095.89,2096.13,7.53893618
ETH-EUR,2024-01-27T20:04:00,2095.66,2096.57,2095.66,2096.55,1.15361558
ETH-EUR,2024-01-27T20:03:00,2095.65,2096.33,2095.53,2096.33,0.81756668
ETH-EUR,2024-01-27T20:02:00,2096.01,2096.4,2095.55,2096.4,0.68515518
ETH-EUR,2024-01-27T20:01:00,2095.19,2095.81,2094.33,2095.69,5.86393307
ETH-EUR,2024-01-27T20:00:00,2095.96,2097.44,2095.93,2096.44,3.36639605
ETH-EUR,2024-01-27T19:59:00,2096.58,2096.58,2095.78,2095.78,2.70255654
ETH-EUR,2024-01-27T19:58:00,2097.05,2097.05,2095.99,2096.48,3.28938557
ETH-EUR,2024-01-27T19:57:00,2097.42,2097.42,2096.95,2097.06,1.06276945
ETH-EUR,2024-01-27T19:56:00,2098.4,2098.47,2096.65,2097.44,0.91078899
ETH-EUR,2024-01-27T19:55:00,2098.65,2099.38,2098.65,2098.82,1.33242828
ETH-EUR,2024-01-27T19:54:00,2099.38,2099.38,2098.42,2099.06,12.26466596
ETH-EUR,2024-01-27T19:53:00,2098.72,2099.48,2098.61,2099.48,0.61283736
ETH-EUR,2024-01-27T19:52:00,2098.54,2098.72,2097.96,2098.48,0.82122281
ETH-EUR,2024-01-27T19:51:00,2098.46,2098.64,2097.92,2098.48,2.50470938
ETH-EUR,2024-01-27T19:50:00,2098.52,2098.52,2097.56,2097.99,1.5011834
ETH-EUR,2024-01-27T19:49:00,2098.98,2099.19,2098.46,2098.51,3.77542083
ETH-EUR,2024-01-27T19:48:00,2099.6,2099.74,2099.1,2099.64,0.37194634
ETH-EUR,2024-01-27T19:47:00,2099.63,2100.05,2099.43,2100.05,0.55355564
ETH-EUR,2024-01-27T19:46:00,2099.65,2099.65,2099.45,2099.45,0.00872672
ETH-EUR,2024-01-27T19:45:00,2100.27,2100.27,2099.47,2099.65,0.23987844
ETH-EUR,2024-01-27T19:44:00,2100.62,2100.62,2100.11,2100.32,0.42952204
ETH-EUR,2024-01-27T19:43:00,2099.98,2100.93,2099.59,2100.93,0.99700709
ETH-EUR,2024-01-27T19:42:00,2099.69,2100.06,2098.91,2100.06,1.11888281
ETH-EUR,2024-01-27T19:41:00,2100.5,2100.5,2099.58,2099.71,0.78864411
ETH-EUR,2024-01-27T19:40:00,2099.1,2099.27,2098.35,2098.35,0.5771132
ETH-EUR,2024-01-27T19:39:00,2098.61,2099.19,2097.99,2098.56,0.0650094
ETH-EUR,2024-01-27T19:38:00,2098.46,2099.11,2098.46,2099.11,0.1457386
ETH-EUR,2024-01-27T19:37:00,2098.72,2100.0,2098.29,2098.29,8.63422104
ETH-EUR,2024-01-27T19:36:00,2098.34,2098.95,2097.68,2098.18,1.67464537
ETH-EUR,2024-01-27T19:35:00,2098.87,2099.5,2097.99,2098.0,12.4235765
ETH-EUR,2024-01-27T19:34:00,2098.48,2098.84,2098.09,2098.59,0.91266822
ETH-EUR,2024-01-27T19:33:00,2098.15,2099.0,2097.91,2099.0,1.72789687
ETH-EUR,2024-01-27T19:32:00,2096.68,2097.72,2096.14,2097.72,1.15503774
ETH-EUR,2024-01-27T19:31:00,2096.23,2096.68,2094.77,2096.68,0.83521535
ETH-EUR,2024-01-27T19:30:00,2096.15,2096.3,2095.86,2095.9,0.37859231
ETH-EUR,2024-01-27T19:29:00,2096.05,2096.29,2096.05,2096.15,0.07621398
ETH-EUR,2024-01-27T19:28:00,2097.35,2097.35,2095.81,2096.33,6.98582196
ETH-EUR,2024-01-27T19:27:00,2098.27,2098.37,2097.72,2098.37,0.34701939
ETH-EUR,2024-01-27T19:26:00,2097.51,2097.51,2097.41,2097.41,0.92495335
ETH-EUR,2024-01-27T19:25:00,2096.69,2097.56,2096.69,2097.51,0.3990552
ETH-EUR,2024-01-27T19:24:00,2096.05,2097.22,2096.05,2097.15,0.32413041
ETH-EUR,2024-01-27T19:23:00,2095.54,2095.81,2095.5,2095.81,0.36928257
ETH-EUR,2024-01-27T19:22:00,2095.9,2096.01,2094.82,2095.56,1.56913645
ETH-EUR,2024-01-27T19:21:00,2096.52,2096.52,2094.99,2095.95,0.48427902
ETH-EUR,2024-01-27T19:20:00,2095.86,2097.22,2095.81,2096.74,1.94816287
ETH-EUR,2024-01-27T19:19:00,2096.04,2096.67,2095.91,2096.63,1.18313435
ETH-EUR,2024-01-27T19:18:00,2095.9,2096.27,2095.32,2096.19,0.48324085
ETH-EUR,2024-01-27T19:17:00,2096.5,2096.77,2095.95,2096.61,0.14367491
ETH-EUR,2024-01-27T19:16:00,2095.92,2096.69,2095.72,2096.69,0.29292209
ETH-EUR,2024-01-27T19:15:00,2095.25,2096.25,2095.25,2096.25,1.4673572
ETH-EUR,2024-01-27T19:14:00,2095.59,2095.59,2094.6,2095.39,0.30446671
ETH-EUR,2024-01-27T19:13:00,2096.4,2096.4,2095.55,2095.67,0.1079231
ETH-EUR,2024-01-27T19:12:00,2095.21,2096.55,2095.21,2096.53,0.92553739
ETH-EUR,2024-01-27T19:11:00,2094.64,2095.71,2094.48,2095.71,0.0845308
ETH-EUR,2024-01-27T19:10:00,2094.8,2095.45,2094.11,2094.57,1.73351144
ETH-EUR,2024-01-27T19:09:00,2095.27,2095.46,2094.05,2094.82,1.14276515
ETH-EUR,2024-01-27T19:08:00,2095.71,2095.89,2094.77,2095.27,7.41713972
ETH-EUR,2024-01-27T19:07:00,2095.71,2096.01,2095.4,2095.41,0.50551826
ETH-EUR,2024-01-27T19:06:00,2094.34,2095.05,2093.79,2094.97,0.56270179
ETH-EUR,2024-01-27T19:05:00,2093.55,2094.42,2093.34,2093.79,0.77429974
ETH-EUR,2024-01-27T19:04:00,2093.0,2093.84,2093.0,2093.63,1.33497525
ETH-EUR,2024-01-27T19:03:00,2091.14,2092.54,2091.14,2092.54,0.61624852
ETH-EUR,2024-01-27T19:02:00,2092.15,2092.16,2091.57,2091.93,1.16016557
ETH-EUR,2024-01-27T19:01:00,2093.05,2093.76,2092.42,2092.78,0.14383087
ETH-EUR,2024-01-27T19:00:00,2091.55,2092.19,2091.36,2091.85,0.32360549
ETH-EUR,2024-01-27T18:59:00,2091.28,2091.5,2090.75,2090.95,0.79034625
ETH-EUR,2024-01-27T18:58:00,2091.68,2091.68,2091.08,2091.22,1.2521379
ETH-EUR,2024-01-27T18:57:00,2090.89,2091.62,2090.47,2091.35,0.63757148
ETH-EUR,2024-01-27T18:56:00,2091.71,2091.72,2090.65,2090.85,0.41119749
ETH-EUR,2024-01-27T18:55:00,2091.46,2091.61,2090.65,2091.5,0.19438048
ETH-EUR,2024-01-27T18:54:00,2092.34,2092.34,2091.73,2091.94,0.25083472
ETH-EUR,2024-01-27T18:53:00,2091.93,2092.49,2091.83,2092.35,0.36059274
ETH-EUR,2024-01-27T18:52:00,2092.2,2092.35,2091.65,2091.73,0.9402872
ETH-EUR,2024-01-27T18:51:00,2090.87,2091.5,2090.45,2090.92,0.32532252
ETH-EUR,2024-01-27T18:50:00,2090.51,2091.06,2090.47,2090.88,0.13710305
ETH-EUR,2024-01-27T18:49:00,2091.06,2091.06,2090.95,2090.95,0.08096872
ETH-EUR,2024-01-27T18:48:00,2091.79,2091.79,2091.25,2091.74,0.1386372
ETH-EUR,2024-01-27T18:47:00,2092.25,2092.25,2091.44,2091.47,28.72144605
ETH-EUR,2024-01-27T18:46:00,2092.45,2092.58,2091.61,2092.25,1.77078161
ETH-EUR,2024-01-27T18:45:00,2093.68,2093.68,2092.61,2092.61,0.40604527
ETH-EUR,2024-01-27T18:44:00,2093.74,2095.37,2093.74,2094.17,33.64937733
ETH-EUR,2024-01-27T18:43:00,2094.04,2094.24,2093.46,2093.71,0.30726274
ETH-EUR,2024-01-27T18:42:00,2092.97,2094.09,2092.97,2094.09,1.16329146
ETH-EUR,2024-01-27T18:41:00,2093.04,2093.63,2093.01,2093.63,0.35695869
ETH-EUR,2024-01-27T18:40:00,2093.33,2093.69,2093.02,2093.02,0.04279607
ETH-EUR,2024-01-27T18:39:00,2093.8,2093.89,2093.21,2093.33,5.09658674
ETH-EUR,2024-01-27T18:38:00,2093.79,2094.06,2093.65,2094.02,1.55336857
ETH-EUR,2024-01-27T18:37:00,2093.93,2093.93,2093.46,2093.88,2.0171871
ETH-EUR,2024-01-27T18:36:00,2094.25,2094.38,2093.61,2094.05,8.15387308
